date,open,high,low,close,volume
2022-05-10,404.49,406.08,394.82,380.8457,132497200
2022-05-11,398.07,404.04,391.96,374.7955,142361000
2022-05-12,389.37,395.8,385.15,374.4043,125090800
2022-05-13,396.71,403.18,395.61,383.3555,104174400
2022-05-16,399.98,403.97,397.6,381.8,78622400
2022-05-17,406.53,408.57,402.58,389.6538,83029700
2022-05-18,403.5,403.8,390.55,373.9462,117674500
2022-05-19,388.62,394.14,387.11,371.6559,98510700
2022-05-20,393.25,397.03,380.54,371.8182,131432200
2022-05-23,392.83,397.73,390.38,378.7749,76414900
2022-05-24,392.56,395.15,386.96,375.8834,91448800
2022-05-25,392.31,399.45,391.89,379.2043,91472900
2022-05-26,398.67,407.04,398.45,386.7814,82168300
2022-05-27,407.91,415.38,407.7,396.2765,84768700
2022-05-31,413.55,416.46,410.03,394.053,95937000
2022-06-01,415.17,416.24,406.93,390.8657,86585800
2022-06-02,409.42,417.44,407.04,398.3091,79609600
2022-06-03,412.4,414.04,409.51,391.7723,71874300
2022-06-06,414.78,416.61,410.55,392.9651,57508900
2022-06-07,408.1,416.22,407.61,396.7345,59272400
2022-06-08,413.93,415.82,410.38,392.4212,64350000
2022-06-09,409.34,411.74,401.44,383.0883,86289800
2022-06-10,394.88,395.78,389.75,371.9804,132893900
2022-06-13,379.85,381.81,373.3,357.857,170004900
2022-06-14,376.85,377.94,370.59,356.7786,104011800
2022-06-15,377.36,383.9,372.12,361.865,125666800
2022-06-16,370.51,370.94,364.08,349.8887,134473300
2022-06-17,365.51,369.38,362.17,350.643,111113900
2022-06-21,371.89,376.53,371.81,359.4699,76811900
2022-06-22,370.62,378.72,370.18,358.8182,90059400
2022-06-23,376.64,378.83,372.89,362.3355,79292100
2022-06-24,381.4,390.09,381.37,373.8556,98050300
2022-06-27,391.05,391.36,387.44,372.4276,66009600
2022-06-28,390.23,393.16,380.53,364.8178,86548900
2022-06-29,381.23,382.27,378.42,364.5207,65676000
2022-06-30,376.24,380.66,372.56,361.5592,112508300
2022-07-01,376.56,381.7,373.8,365.3833,74839700
2022-07-05,375.88,381.98,372.9,366.0733,81438000
2022-07-06,382.11,385.87,379.6,367.3097,70426200
2022-07-07,385.12,389.83,383.27,372.8109,64525900
2022-07-08,387.27,390.64,385.66,372.5042,72397800
2022-07-11,385.85,386.87,383.5,368.2489,58366900
2022-07-12,383.65,386.16,378.99,364.9903,62219200
2022-07-13,375.1,381.92,374.66,363.0735,84224600
2022-07-14,373.61,379.05,371.04,362.1918,89704800
2022-07-15,382.55,385.25,380.54,369.1115,79060400
2022-07-18,388.38,389.09,380.66,366.0637,63203600
2022-07-19,386.08,392.87,385.39,375.9545,78506000
2022-07-20,392.47,396.26,391.03,378.3505,71843800
2022-07-21,394.16,398.84,391.63,382.2033,64903900
2022-07-22,398.92,400.18,392.75,378.6572,72197300
2022-07-25,395.75,396.47,393.21,379.1172,53631500
2022-07-26,393.84,394.06,389.95,374.6319,52946400
2022-07-27,394.36,402.88,394.05,384.3597,82342100
2022-07-28,401.89,406.8,398.15,389.1805,73966600
2022-07-29,407.58,413.03,406.77,394.8543,87003700
2022-08-01,409.15,413.41,408.4,393.685,69997500
2022-08-02,409.12,413.0,406.82,391.0877,63435400
2022-08-03,410.3,415.68,410.0,397.212,67820600
2022-08-04,414.37,415.09,412.44,396.9436,45656600
2022-08-05,409.66,414.15,409.6,396.2727,56814900
2022-08-08,415.25,417.62,411.83,395.8127,53886100
2022-08-09,412.22,412.75,410.22,394.2409,44931800
2022-08-10,418.78,420.14,416.72,402.5215,68665700
2022-08-11,422.99,424.95,419.21,402.5215,59489700
2022-08-12,422.03,427.21,421.03,409.3358,61694500
2022-08-15,424.77,429.41,424.71,411.0226,54048300
2022-08-16,427.73,431.73,426.88,411.8277,59289000
2022-08-17,425.91,429.5,424.54,408.9045,63563400
2022-08-18,426.86,428.61,425.5,410.093,49023200
2022-08-19,424.98,425.26,421.22,404.5821,68016900
2022-08-22,417.05,417.23,412.4,396.1577,77695600
2022-08-23,412.9,415.42,411.77,395.1993,49105200
2022-08-24,412.11,415.11,411.39,396.4644,49177800
2022-08-25,415.24,419.56,414.09,402.0615,50942300
2022-08-26,419.39,419.96,405.25,388.4521,103087000
2022-08-29,402.2,405.84,401.2,385.8836,65370800
2022-08-30,403.85,404.1,396.0,381.6474,85652400
2022-08-31,399.93,401.24,395.04,378.7435,76029700
2022-09-01,392.89,396.78,390.04,379.9319,78740100
2022-09-02,400.28,401.56,390.33,375.9257,99632100
2022-09-06,393.13,394.12,388.42,374.5073,76637400
2022-09-07,390.43,398.59,390.2,381.2353,70964200
2022-09-08,395.39,400.86,394.12,383.7272,80821700
2022-09-09,402.74,407.51,402.46,389.6885,76706900
2022-09-12,408.78,411.73,408.46,393.8767,69256300
2022-09-13,401.83,403.1,391.92,376.75,122947100
2022-09-14,394.47,396.2,391.12,378.1876,85023700
2022-09-15,392.96,395.96,388.78,373.8939,87633800
2022-09-16,384.14,386.25,382.11,371.0415,103084800
2022-09-19,382.26,388.55,382.18,373.9189,73278500
2022-09-20,385.06,386.12,381.2,369.6269,77274900
2022-09-21,386.11,389.31,377.38,363.1792,106746600
2022-09-22,376.58,378.3,373.44,360.1285,89472600
2022-09-23,370.58,370.62,363.29,354.0946,122346900
2022-09-26,366.41,370.21,363.03,350.5917,92581200
2022-09-27,368.02,370.4,360.87,349.6967,108294100
2022-09-28,364.38,372.3,362.6,356.5775,110802200
2022-09-29,366.81,367.11,359.7,349.1289,112952300
2022-09-30,361.8,365.91,357.04,343.7302,153711200
2022-10-03,361.08,368.55,359.21,352.8051,89756500
2022-10-04,372.4,378.0,366.57,363.7373,103602800
2022-10-05,373.39,379.46,370.95,362.8905,88065700
2022-10-06,375.62,378.72,372.68,359.147,82333500
2022-10-07,368.97,373.29,360.94,349.1289,107789500
2022-10-10,363.96,364.21,357.67,346.4633,76042800
2022-10-11,358.24,363.03,355.71,344.2691,92482800
2022-10-12,358.17,359.82,356.3,343.1335,76991800
2022-10-13,349.21,367.51,348.11,352.1892,147254500
2022-10-14,368.55,370.26,356.96,344.1632,123737000
2022-10-17,364.01,367.98,357.28,353.0072,93168200
2022-10-18,375.13,375.45,367.52,357.1549,97162900
2022-10-19,368.99,371.85,365.55,354.6239,79746900
2022-10-20,368.03,372.67,364.61,351.6503,88283100
2022-10-21,365.12,374.8,363.54,360.1959,131038400
2022-10-24,375.89,380.06,373.11,364.6034,85436900
2022-10-25,378.79,385.25,378.67,370.4256,78846300
2022-10-26,381.62,387.58,381.35,367.6348,104087300
2022-10-27,383.07,385.0,379.33,365.6716,81971800
2022-10-28,379.87,389.52,379.68,374.3712,100302000
2022-10-31,386.44,388.4,385.26,371.6671,96631300
2022-11-01,390.14,390.39,383.29,370.0407,85407600
2022-11-02,383.9,388.63,374.76,360.7541,126990400
2022-11-03,371.47,374.2,368.79,357.0394,87100100
2022-11-04,377.0,378.87,370.0,362.1783,103505200
2022-11-07,377.71,380.57,375.53,365.6428,68286900
2022-11-08,381.11,385.12,377.72,367.6156,84641100
2022-11-09,379.93,381.14,373.61,360.0419,78495500
2022-11-10,388.05,395.04,385.64,379.8277,141455800
2022-11-11,395.59,399.35,393.61,383.5039,93839900
2022-11-14,396.66,400.18,394.83,380.2415,71903500
2022-11-15,401.15,402.31,394.49,383.4846,93194500
2022-11-16,396.78,397.78,394.79,380.5591,68508500
2022-11-17,390.46,394.95,390.14,379.3947,74496300
2022-11-18,397.74,397.81,393.04,381.1173,92922500
2022-11-21,394.64,395.82,392.66,379.7315,51243200
2022-11-22,396.63,400.07,395.15,384.8415,60429000
2022-11-23,399.55,402.93,399.31,387.2667,68261600
2022-11-25,401.83,402.91,401.54,387.18,30545400
2022-11-28,399.09,400.81,395.11,381.0018,67881600
2022-11-29,396.05,397.3,393.3,380.3474,52310000
2022-11-30,395.49,407.68,393.48,392.3286,144566700
2022-12-01,408.77,410.0,404.75,392.0399,76398200
2022-12-02,402.25,407.86,402.14,391.5876,85342700
2022-12-05,403.95,404.93,398.17,384.5432,77289800
2022-12-06,399.42,399.99,391.64,379.0001,77972200
2022-12-07,392.94,395.64,391.97,378.3553,65927900
2022-12-08,395.14,397.36,393.27,381.3194,60737900
2022-12-09,394.94,397.62,393.15,378.4708,81447700
2022-12-12,394.11,398.95,393.41,383.9273,75405800
2022-12-13,410.22,410.49,399.07,386.8336,123782500
2022-12-14,401.61,405.5,396.31,384.3604,108111300
2022-12-15,394.3,395.25,387.89,374.9583,117705900
2022-12-16,385.18,386.58,381.04,370.5315,119858000
2022-12-19,383.47,383.82,378.28,367.3895,79878100
2022-12-20,379.23,382.23,377.85,367.8922,74427200
2022-12-21,383.25,387.41,382.69,373.3931,78167400
2022-12-22,383.05,386.21,374.77,368.0662,100120900
2022-12-23,379.65,383.06,378.03,370.1834,59857300
2022-12-27,382.79,383.15,379.65,368.7236,51638200
2022-12-28,381.33,383.39,376.42,364.1412,70911500
2022-12-29,379.63,384.35,379.08,370.6958,66970900
2022-12-30,380.64,382.58,378.43,369.7194,84022200
2023-01-03,384.37,386.43,377.83,368.1629,74850700
2023-01-04,383.18,385.88,380.0,371.0052,85934100
2023-01-05,381.72,381.84,378.76,366.7707,76970500
2023-01-06,382.61,389.25,379.41,375.1816,104189600
2023-01-09,390.37,393.7,387.67,374.9689,73978100
2023-01-10,387.25,390.65,386.27,377.5985,65358100
2023-01-11,392.23,395.6,391.38,382.3743,68881100
2023-01-12,396.67,398.49,392.42,383.7665,90157700
2023-01-13,393.62,399.1,393.34,385.2553,63903900
2023-01-17,398.48,400.23,397.06,384.5495,62677300
2023-01-18,399.01,400.12,391.28,378.4783,99632300
2023-01-19,389.36,391.08,387.26,375.723,86958900
2023-01-20,390.1,396.04,388.38,382.7223,91806400
2023-01-23,396.72,402.65,395.72,387.3145,84178800
2023-01-24,398.88,401.15,397.64,386.8988,59524900
2023-01-25,395.95,400.7,393.56,387.0438,84800300
2023-01-26,403.13,404.92,400.03,391.2975,72287400
2023-01-27,403.66,408.16,403.44,392.1966,68346200
2023-01-30,402.8,405.13,400.28,387.2758,74202000
2023-01-31,401.13,406.53,400.77,392.97,86811800
2023-02-01,405.21,413.67,402.35,397.1465,101459200
2023-02-02,414.86,418.31,412.88,402.9277,101654500
2023-02-03,411.59,416.97,411.09,398.6449,94736800
2023-02-06,409.79,411.29,408.1,396.2087,60295300
2023-02-07,408.87,416.49,407.57,401.3906,90990700
2023-02-08,413.13,414.53,409.93,397.0014,76227500
2023-02-09,414.41,414.57,405.81,393.5598,78694900
2023-02-10,405.86,408.44,405.01,394.4782,70769700
2023-02-13,408.72,412.97,408.24,399.109,64913500
2023-02-14,411.24,415.05,408.51,398.9253,88389300
2023-02-15,410.35,414.06,409.47,400.2208,61555700
2023-02-16,408.79,412.91,408.14,394.7102,76431500
2023-02-17,406.06,407.51,404.05,393.7241,89257800
2023-02-21,403.06,404.16,398.82,385.8257,82655900
2023-02-22,399.52,401.13,397.02,385.2939,83742300
2023-02-23,401.56,402.2,396.25,387.3435,96242400
2023-02-24,395.42,397.25,393.64,383.2057,108194400
2023-02-27,399.87,401.29,396.75,384.5109,80444700
2023-02-28,397.23,399.28,396.15,383.0897,96438600
2023-03-01,395.41,396.69,393.38,381.6202,99706800
2023-03-02,392.68,398.69,392.33,384.5882,85127800
2023-03-03,399.71,404.45,399.03,390.7562,90120000
2023-03-06,405.05,407.45,404.01,391.0268,72795900
2023-03-07,404.42,404.67,397.63,385.0329,108310600
2023-03-08,398.39,399.71,396.59,385.6613,74746600
2023-03-09,399.74,401.48,390.53,378.5459,111945300
2023-03-10,390.99,393.16,384.32,373.0837,189253000
2023-03-13,381.81,390.39,380.65,372.552,157790000
2023-03-14,390.5,393.45,387.05,378.7103,149752400
2023-03-15,385.89,389.49,383.71,376.3417,172996900
2023-03-16,386.82,396.47,386.29,382.9447,143254200
2023-03-17,393.22,394.4,388.55,378.467,140553400
2023-03-20,390.8,394.17,390.07,382.1062,93055800
2023-03-21,397.24,399.41,395.58,387.1235,91524200
2023-03-22,398.73,402.49,392.07,380.5244,111746600
2023-03-23,395.09,399.29,390.35,381.5531,119351300
2023-03-24,391.84,395.84,389.4,384.0568,107682400
2023-03-27,398.12,398.92,395.56,384.775,74010400
2023-03-28,395.77,396.49,393.69,383.9113,62871700
2023-03-29,399.93,401.6,398.68,389.4914,77497900
2023-03-30,404.09,404.35,401.76,391.7719,69840000
2023-03-31,404.66,409.7,404.55,397.2938,112062600
2023-04-03,408.85,411.37,408.44,398.8077,67391100
2023-04-04,411.62,411.92,407.24,396.5951,66601500
2023-04-05,407.91,408.7,405.88,395.5567,65200200
2023-04-06,406.77,409.48,405.68,397.0997,63743300
2023-04-10,406.61,409.69,405.97,397.5073,63681000
2023-04-11,410.26,411.18,408.92,397.6141,59297900
2023-04-12,411.87,412.17,407.44,395.9934,86420400
2023-04-13,409.18,413.84,407.99,401.2533,85814800
2023-04-14,412.81,415.09,410.06,400.2731,78161500
2023-04-17,412.37,413.96,411.09,401.7094,66436400
2023-04-18,415.58,415.72,412.78,401.9714,63560000
2023-04-19,412.22,415.08,412.16,401.9035,55227300
2023-04-20,411.21,413.7,410.27,399.7103,75840400
2023-04-21,412.19,412.68,410.17,400.0208,73457400
2023-04-24,411.99,413.07,410.6,400.4381,64332100
2023-04-25,410.58,411.16,406.02,394.0816,97766700
2023-04-26,406.72,407.84,403.78,392.4124,80447000
2023-04-27,407.0,412.69,406.74,400.2246,92968400
2023-04-28,411.49,415.94,411.43,403.6406,89335600
2023-05-01,415.47,417.62,415.27,403.233,62122300
2023-05-02,414.77,414.82,407.82,398.701,103998500
2023-05-03,411.36,413.87,407.77,395.9643,91531800
2023-05-04,406.93,407.27,403.74,393.1597,94901900
2023-05-05,408.91,413.72,408.64,400.4381,87844000
2023-05-08,412.97,413.24,411.28,400.5448,50046800
2023-05-09,411.13,412.09,410.69,398.7883,49220100
2023-05-10,413.88,414.54,408.87,400.6516,96142900
2023-05-11,411.95,412.43,409.97,399.9529,70157100
2023-05-12,413.42,413.64,409.07,399.4288,70439400
2023-05-15,412.22,413.43,410.23,400.8069,54289400
2023-05-16,411.86,412.82,410.24,398.1284,57705500
2023-05-17,412.35,415.86,410.64,402.9613,87287000
2023-05-18,414.9,419.67,414.67,406.8431,97177200
2023-05-19,420.17,420.72,417.35,406.2511,103679700
2023-05-22,418.64,420.39,417.35,406.4161,60745400
2023-05-23,417.08,418.72,413.68,401.855,86383500
2023-05-24,412.42,412.82,409.88,398.9436,89213700
2023-05-25,414.74,416.16,412.41,402.3984,90961600
2023-05-26,415.33,420.77,415.25,407.6097,93830000
2023-05-30,422.03,422.58,418.74,407.765,72216000
2023-05-31,418.28,419.22,416.22,405.5039,110811800
2023-06-01,418.09,422.92,416.79,409.3566,88865000
2023-06-02,424.5,428.74,423.95,415.2763,91366700
2023-06-05,428.28,429.62,426.37,414.4805,65460200
2023-06-06,426.67,428.58,425.99,415.3831,64022200
2023-06-07,428.44,429.62,426.11,413.9468,85373300
2023-06-08,426.62,429.6,425.82,416.4506,61952800
2023-06-09,429.96,431.99,428.87,417.1978,85742800
2023-06-12,430.92,433.88,430.17,420.9826,76104300
2023-06-13,435.32,437.33,434.63,423.7581,95899700
2023-06-14,437.01,439.06,433.59,424.2627,100612100
2023-06-15,436.33,443.9,436.23,429.5226,110303100
2023-06-16,443.02,443.61,438.97,428.0595,114121300
2023-06-20,437.45,438.37,435.03,425.8387,76160400
2023-06-21,436.16,436.99,434.33,423.6568,76982300
2023-06-22,433.95,436.62,433.6,425.1861,70637200
2023-06-23,432.93,435.06,432.47,421.9717,92074500
2023-06-26,432.62,434.61,431.19,420.2476,72823600
2023-06-27,432.35,436.81,431.88,424.8549,72813700
2023-06-28,435.05,437.44,434.41,425.0692,75636000
2023-06-29,435.96,438.28,435.54,426.7446,67882300
2023-06-30,441.44,444.3,441.11,431.7804,104921500
2023-07-03,442.92,444.08,442.63,432.2772,32793400
2023-07-05,441.91,443.89,441.9,431.6343,58418400
2023-07-06,439.42,440.1,437.06,428.2544,80658300
2023-07-07,438.63,442.64,438.3,427.1731,86076100
2023-07-10,438.18,439.84,437.59,428.2544,62443500
2023-07-11,440.45,442.97,439.44,430.9817,64463800
2023-07-12,446.39,447.48,444.91,434.4494,91924500
2023-07-13,447.9,450.38,447.45,437.8975,72425200
2023-07-14,450.48,451.36,448.49,437.6248,69761800
2023-07-17,449.13,451.93,449.08,439.1443,52680200
2023-07-18,450.5,454.86,450.05,442.4074,80744400
2023-07-19,455.01,456.43,454.11,443.3912,65891700
2023-07-20,454.17,455.1,451.44,440.4496,70591600
2023-07-21,453.96,454.17,452.17,440.4496,71245400
2023-07-24,453.37,455.04,452.3,442.4172,54023400
2023-07-25,453.92,456.74,453.87,443.625,55191200
2023-07-26,454.47,456.99,453.38,443.6932,71052900
2023-07-27,459.02,459.44,451.55,440.7515,92194400
2023-07-28,455.88,457.78,452.49,445.0666,80011800
2023-07-31,457.41,458.16,456.05,445.914,62040400
2023-08-01,456.27,457.25,455.49,444.638,55291500
2023-08-02,453.25,453.52,449.35,438.4527,93933400
2023-08-03,448.04,450.79,447.37,437.1962,64276100
2023-08-04,450.72,452.9,446.27,435.2189,100052300
2023-08-07,448.71,450.87,447.99,439.0177,58357500
2023-08-08,448.08,450.7,445.27,437.1085,71361300
2023-08-09,449.03,449.2,444.96,434.1864,78789600
2023-08-10,448.19,451.7,444.7,434.3422,93005500
2023-08-11,443.97,446.7,443.35,434.089,68664600
2023-08-14,444.7,448.11,444.38,436.4851,47867400
2023-08-15,446.27,446.64,442.3,431.4006,75707500
2023-08-16,442.46,444.18,439.53,428.2349,80107200
2023-08-17,441.16,441.43,435.75,424.9718,95711300
2023-08-18,433.37,437.57,433.01,425.1763,98758400
2023-08-21,437.55,440.11,435.32,427.9427,68719000
2023-08-22,441.18,441.18,437.57,426.7835,65062900
2023-08-23,439.25,443.67,439.1,431.5369,68441000
2023-08-24,444.69,445.22,436.86,425.5562,88517300
2023-08-25,438.68,441.3,435.0,428.5563,102325100
2023-08-28,442.24,443.4,439.97,431.2739,61595400
2023-08-29,442.65,449.45,442.46,437.5079,83081900
2023-08-30,449.51,451.67,448.78,439.3099,69053900
2023-08-31,451.65,452.83,450.16,438.667,66084600
2023-09-01,453.17,453.67,449.68,439.4852,58875700
2023-09-05,450.73,451.06,449.17,437.5858,55166200
2023-09-06,448.4,448.51,443.81,434.6442,70758500
2023-09-07,443.11,445.55,442.75,433.3097,70355400
2023-09-08,444.9,447.11,444.53,433.9623,61659700
2023-09-11,448.24,448.77,446.47,436.8163,60180100
2023-09-12,446.95,448.53,445.39,434.4201,67565400
2023-09-13,446.22,447.71,445.08,434.9266,60199300
2023-09-14,449.07,451.08,447.72,438.6768,83430800
2023-09-15,447.14,447.48,442.92,433.3915,111761400
2023-09-18,443.05,444.97,442.56,433.6456,55752200
2023-09-19,442.68,443.29,439.94,432.7463,66514600
2023-09-20,444.01,444.44,438.43,428.7679,82562600
2023-09-21,435.7,435.97,431.23,421.6811,103976100
2023-09-22,432.45,434.1,429.99,420.7329,100829700
2023-09-25,429.17,432.27,428.72,422.5022,70874500
2023-09-26,429.09,429.82,425.02,416.2951,96168400
2023-09-27,427.09,427.67,422.29,416.4613,104705800
2023-09-28,425.48,430.25,424.87,418.8757,92258300
2023-09-29,431.67,431.85,425.91,417.8591,115078500
2023-10-02,426.62,428.6,424.46,417.6929,83798600
2023-10-03,425.06,427.37,420.18,412.1016,103760600
2023-10-04,422.07,425.43,420.56,415.1026,87453000
2023-10-05,424.36,425.37,421.17,414.9462,70142700
2023-10-06,421.97,431.13,420.6,419.8727,113202700
2023-10-09,427.58,432.88,427.01,422.5608,80374400
2023-10-10,432.94,437.22,432.53,424.7602,78607300
2023-10-11,435.64,436.58,433.18,426.5001,62451700
2023-10-12,436.95,437.34,431.23,423.9,81154200
2023-10-13,435.21,436.45,429.88,421.7886,95143100
2023-10-16,433.82,437.14,433.57,426.2264,75433200
2023-10-17,432.81,438.14,432.45,426.2069,75324700
2023-10-18,434.19,435.18,429.09,420.5276,93559800
2023-10-19,430.95,432.82,425.73,416.8327,121323000
2023-10-20,425.98,426.54,421.08,411.7106,123845800
2023-10-23,419.61,424.45,417.8,410.9971,92035100
2023-10-24,422.65,424.82,420.74,414.0957,78564200
2023-10-25,421.89,421.92,417.02,408.1526,94223200
2023-10-26,416.45,417.33,411.6,403.2651,115156800
2023-10-27,414.19,414.6,409.21,401.4372,107367700
2023-10-30,413.56,416.68,412.22,406.2367,86562700
2023-10-31,416.18,418.53,414.21,408.7879,79665200
2023-11-01,419.2,423.5,418.65,413.1476,98068100
2023-11-02,426.58,430.92,426.56,421.0653,94938900
2023-11-03,433.14,436.29,433.01,424.9068,100110800
2023-11-06,435.47,436.15,433.68,425.8843,67831700
2023-11-07,435.69,437.59,434.51,427.0964,64256100
2023-11-08,437.55,438.09,434.87,427.4092,61746000
2023-11-09,438.43,438.47,433.4,424.0759,83174400
2023-11-10,435.98,440.93,433.83,430.6936,89462200
2023-11-13,439.23,441.33,438.42,430.283,52236100
2023-11-14,446.32,450.06,446.09,438.6308,97176900
2023-11-15,450.11,451.38,448.8,439.5594,77327600
2023-11-16,449.22,450.56,448.12,440.0971,66665800
2023-11-17,450.24,451.42,449.29,440.6445,83133200
2023-11-20,450.53,455.13,450.52,444.0364,69936200
2023-11-21,453.18,454.13,451.96,443.0687,49244600
2023-11-22,454.98,456.38,453.89,444.7793,59394900
2023-11-24,455.07,455.5,454.73,445.053,29737400
2023-11-27,454.65,455.49,454.08,444.2514,50506000
2023-11-28,454.08,456.27,453.5,444.6913,62115000
2023-11-29,457.15,458.32,454.2,444.3785,63146000
2023-11-30,455.48,456.76,453.34,446.1282,79752700
2023-12-01,455.77,459.65,455.16,448.7674,89097900
2023-12-04,455.6,459.12,454.34,446.4117,72430900
2023-12-05,455.26,457.59,454.87,446.3237,69793500
2023-12-06,458.81,458.84,454.31,444.5251,69124700
2023-12-07,456.91,458.9,456.29,447.917,66995400
2023-12-08,457.46,460.75,457.21,449.8427,83080900
2023-12-11,459.69,462.17,459.47,451.5924,65002200
2023-12-12,461.63,464.2,460.6,453.6549,68327600
2023-12-13,464.49,470.76,464.12,459.9109,93278000
2023-12-14,472.5,473.73,469.25,461.3869,119026000
2023-12-15,469.49,470.7,467.43,460.6272,141319300
2023-12-18,470.98,472.98,469.89,463.2183,70375300
2023-12-19,472.53,474.92,472.45,466.0351,55761800
2023-12-20,473.96,475.9,467.82,459.5771,102921000
2023-12-21,471.33,472.98,468.84,463.9347,86667500
2023-12-22,473.86,475.38,471.7,464.8671,67126600
2023-12-26,474.07,476.58,473.99,466.83,55387000
2023-12-27,475.44,476.66,474.89,467.6741,68000300
2023-12-28,476.88,477.55,476.26,467.8508,77158100
2023-12-29,476.49,477.03,473.3,466.4964,122234100
2024-01-02,472.16,473.67,470.49,463.8857,123623700
2024-01-03,470.43,471.19,468.17,460.0973,103585900
2024-01-04,468.3,470.96,467.05,458.6153,84232200
2024-01-05,467.49,470.44,466.43,459.2434,86060800
2024-01-08,468.43,474.75,468.3,465.7995,74879100
2024-01-09,471.87,474.93,471.35,465.0929,65931400
2024-01-10,474.16,477.45,473.87,467.7232,67310600
2024-01-11,477.59,478.12,472.26,467.5171,77940700
2024-01-12,477.84,478.6,475.23,467.8409,57944000
2024-01-16,475.26,476.61,473.06,466.1234,85014900
2024-01-17,471.82,472.79,469.87,463.5324,68843900
2024-01-18,474.01,477.06,472.42,467.6545,91856200
2024-01-19,477.65,482.72,476.54,473.4843,110733300
2024-01-22,484.01,485.22,482.78,474.4854,75844900
2024-01-23,484.01,485.11,482.89,475.8693,49945300
2024-01-24,487.81,488.77,484.88,476.3894,81765000
2024-01-25,487.58,488.31,485.39,478.9805,72525000
2024-01-26,487.59,489.12,486.54,478.372,76641600
2024-01-29,487.73,491.42,487.17,482.1604,61322800
2024-01-30,490.56,491.62,490.11,481.7875,58618400
2024-01-31,488.62,489.08,482.86,473.926,126011100
2024-02-01,484.63,489.23,483.8,480.1288,91891600
2024-02-02,489.65,496.05,489.3,485.1833,99147700
2024-02-05,493.7,494.38,490.23,483.4167,75757100
2024-02-06,493.52,494.32,492.05,484.8202,55918600
2024-02-07,496.29,498.53,495.36,488.8638,70556500
2024-02-08,498.1,498.71,497.26,489.0797,52343600
2024-02-09,498.84,501.65,498.49,491.9063,63979400
2024-02-12,501.17,503.5,500.24,491.6904,56502300
2024-02-13,494.53,497.09,490.72,484.9183,113099200
2024-02-14,496.79,499.07,494.4,489.325,68387800
2024-02-15,499.29,502.2,498.8,492.7013,61683000
2024-02-16,501.7,502.87,498.75,490.2476,75461200
2024-02-20,497.72,498.41,494.45,487.5486,71736700
2024-02-21,495.42,497.37,493.56,487.9903,59603800
2024-02-22,504.01,508.49,503.02,498.0895,76402500
2024-02-23,509.27,510.13,507.1,498.433,61321800
